,date,market-price,difficulty,total-bitcoins,blocks-size,market-cap,open,high,low,close,volume,Number of Trades,TB Base Volume,close_nextday
34,2018-07-02,6365.66,5172892177079.67,17126675.0,174270.308688,108454669437.5,6360.82,6685.0,6271.62,6615.29,36230.452264,242589,18966.910907,6513.86
35,2018-07-03,6626.44,5363678461481.0,17128912.5,174410.21912,112614035231.25,6615.29,6679.35,6463.01,6513.86,38657.781691,232914,20503.625399,6586.98
36,2018-07-04,6518.97,5363678461481.0,17131137.5,174539.463514,114281818262.5,6511.01,6784.92,6441.11,6586.98,23571.892777,146203,12244.070908,6609.78
37,2018-07-06,6555.51,5363678461481.0,17133350.0,174771.856419,111692308650.0,6529.2,6648.54,6425.0,6609.78,29397.094748,193854,16292.945157,6756.98
38,2018-07-07,6628.59,5363678461481.0,17135575.0,174881.509275,112717812350.0,6609.79,6818.16,6508.88,6756.98,23973.876886,145449,12894.823579,6712.1
39,2018-07-08,6778.38,5363678461481.0,17137825.0,174964.966779,115209028562.5,6753.48,6780.0,6667.44,6712.1,24622.947794,145349,13146.632642,6662.12
40,2018-07-09,6724.04,5363678461481.0,17140037.5,175059.11978,115181052000.0,6712.1,6802.06,6612.24,6662.12,26732.40655,147315,14384.135477,6296.91
41,2018-07-10,6682.68,5363678461481.0,17142275.0,175203.422382,109290574262.5,6662.78,6681.0,6263.0,6296.91,38560.672702,189913,19261.135859,6250.57
42,2018-07-12,6403.18,5363678461481.0,17144525.0,175484.438415,108584849087.5,6378.07,6380.28,6070.0,6250.57,31306.663348,150985,16067.766611,6214.57
43,2018-07-13,6239.47,5363678461481.0,17146762.5,175650.306613,106781463468.75,6251.4,6350.0,6110.0,6214.57,26375.325286,144757,13191.157016,6251.99
44,2018-07-14,6220.1,5363678461481.0,17148975.0,175809.500512,107326860037.5,6214.57,6335.0,6178.0,6251.99,17783.071999,108052,9833.313029,6723.35
45,2018-07-16,6348.09,5363678461481.0,17151200.0,176066.50165,108841515200.0,6354.15,6747.3,6330.4,6723.35,36204.87708,201733,20149.634808,7317.44
46,2018-07-17,6732.81,5199615302174.91,17153412.5,176178.227507,115013630812.5,6723.33,7468.99,6652.04,7317.44,52105.423459,276178,28049.11657,7381.9
47,2018-07-18,7321.62,5178671069072.0,17155687.5,176322.739538,127904228156.25,7317.44,7588.08,7225.38,7381.9,59487.64345,327949,31196.382316,7466.21
48,2018-07-19,7371.11,5178671069072.0,17157900.0,176504.750997,128323934100.0,7381.88,7576.28,7270.0,7466.21,41218.256437,235597,22682.956421,7337.53
49,2018-07-20,7473.9,5178671069072.0,17160112.5,176630.119741,128194620431.25,7468.86,7700.0,7273.0,7337.53,46140.313447,251391,24006.584622,7398.78
50,2018-07-21,7334.99,5178671069072.0,17162337.5,176755.927014,127335963081.25,7337.47,7458.47,7211.0,7398.78,28886.490291,164901,16427.382562,7721.01
51,2018-07-23,7406.66,5178671069072.0,17164575.0,176935.590773,127155171600.0,7394.78,7833.0,7375.0,7721.01,41646.346671,219776,22756.449926,8397.24
52,2018-07-24,7715.1,5178671069072.0,17166800.0,177083.863897,132562029600.0,7721.65,8486.0,7696.0,8397.24,60121.163749,326329,32980.508325,8175.64
53,2018-07-25,8418.11,5178671069072.0,17169012.5,177229.841825,144314134568.75,8397.24,8491.77,8050.0,8175.64,48257.649124,277935,25447.806526,7920.0
54,2018-07-26,8171.65,5178671069072.0,17171225.0,177400.300232,141628263800.0,8175.63,8315.69,7850.06,7920.0,43223.481682,235681,22366.994995,8188.57
55,2018-07-27,7939.81,5178671069072.0,17173450.0,177527.067378,136125351425.0,7920.0,8285.0,7805.0,8188.57,43671.005891,227397,23168.935319,8225.04
56,2018-07-28,8178.33,5178671069072.0,17175687.5,177675.622409,140548650812.5,8188.57,8246.54,8067.0,8225.04,26215.173839,144170,13976.708689,8211.0
57,2018-07-29,8219.92,5595791656327.32,17177937.5,177785.47067,141142523468.75,8225.04,8294.51,8115.0,8211.0,25531.226185,144331,14226.697109,8173.92
58,2018-07-30,8220.91,5949437371609.0,17180150.0,177877.656742,140207204150.0,8210.99,8273.0,7866.0,8173.92,39692.416542,206911,20676.100069,7730.93
59,2018-07-31,8171.49,5949437371609.0,17182362.5,177999.359159,132579109050.0,8171.4,8180.0,7633.0,7730.93,48296.915587,239132,24273.184891,7525.71
60,2018-08-02,7607.7,5949437371609.0,17184575.0,178287.97351,131040976662.5,7600.08,7709.46,7455.72,7525.71,37665.696684,175627,21216.838126,7418.78
61,2018-08-03,7535.88,5949437371609.0,17186800.0,178410.857667,126176892200.0,7525.71,7540.0,7282.44,7418.78,44669.486047,226727,23397.041835,7009.84
62,2018-08-04,7414.77,5949437371610.0,17189012.5,178549.904186,128290194793.75,7412.27,7494.81,6926.0,7009.84,36288.42601,199335,17770.555156,7024.19
63,2018-08-05,7011.28,5949437371610.0,17191225.0,178650.865847,120029132950.0,7009.84,7089.87,6882.29,7024.19,32894.849782,148658,18335.956341,6934.82
64,2018-08-06,7032.3,5949437371610.0,17193450.0,178742.661865,119984490825.0,7024.19,7160.0,6821.0,6934.82,32760.191643,177378,17486.151576,6720.06
65,2018-08-07,6937.23,5949437371610.0,17195675.0,178881.24578,121986118450.0,6935.0,7150.46,6670.0,6720.06,45438.473501,247202,24012.696862,6285.0
66,2018-08-08,6718.23,5949437371610.0,17197900.0,179034.614376,108716524850.0,6720.63,6721.54,6123.0,6285.0,59550.536319,305603,30204.484969,6144.01
67,2018-08-10,6532.36,5949437371610.0,17200112.5,179281.572371,112849938112.5,6529.79,6575.88,6026.39,6144.01,59034.974902,289661,31034.532468,6232.35
68,2018-08-11,6138.96,6197839919507.6,17202337.5,179421.462994,105261103162.5,6148.13,6488.0,5971.0,6232.35,47133.418555,236173,26083.971425,6308.33
69,2018-08-12,6227.85,6389316883512.0,17204562.5,179525.290817,107734970375.0,6222.55,6472.3,6130.0,6308.33,38567.770712,190399,20954.747314,6246.35
70,2018-08-13,6313.42,6389316883512.0,17206775.0,179616.124431,109047936562.5,6308.56,6545.0,6145.04,6246.35,53895.828783,239602,29517.276269,6188.08
71,2018-08-14,6252.13,6389316883512.0,17209000.0,179751.63137,103641202500.0,6248.25,6250.33,5880.0,6188.08,50186.745091,252004,25530.653498,6267.16
72,2018-08-15,6189.97,6389316883512.0,17211225.0,179889.739171,109678531312.5,6188.08,6609.0,6172.11,6267.16,68806.687026,329413,37144.042168,6311.75
73,2018-08-16,6270.67,6389316883512.0,17213437.5,180017.091513,110226247031.25,6265.27,6480.0,6205.6,6311.75,48515.254618,228942,26023.549007,6387.96
74,2018-08-18,6577.74,6389316883512.0,17215650.0,180264.12653,111850078050.0,6579.04,6620.0,6288.0,6387.96,53742.322172,276121,29469.810485,6477.53
75,2018-08-19,6394.18,6389316883512.0,17217875.0,180358.720635,109763953125.0,6387.96,6541.0,6300.0,6477.53,45190.847994,190758,25368.613272,6254.84
76,2018-08-20,6486.58,6389316883512.0,17220100.0,180447.575732,111431267100.0,6477.53,6530.0,6220.0,6254.84,49435.55526,237055,26468.017091,6480.0
77,2018-08-21,6262.64,6389316883512.0,17222337.5,180570.757379,110713796618.75,6251.0,6500.0,6235.08,6480.0,41569.947408,180578,23219.823973,6360.89
78,2018-08-22,6472.41,6389316883512.0,17224575.0,180686.573778,114629546625.0,6479.98,6882.54,6251.2,6360.89,77909.391359,326562,40431.002002,6525.01
79,2018-08-23,6354.57,6389316883512.0,17226800.0,180809.652638,111181767200.0,6362.57,6576.99,6342.28,6525.01,40358.166825,187637,22134.603236,6733.64
80,2018-08-25,6691.39,6727225469723.0,17229025.0,181044.812692,115038199925.0,6686.98,6789.0,6650.61,6733.64,19220.505929,122483,9829.849484,6700.0
81,2018-08-26,6738.27,6727225469723.0,17231237.5,181147.714817,114191410912.5,6733.64,6775.27,6568.0,6700.0,20107.297208,130769,9897.250377,6908.64
82,2018-08-27,6707.96,6727225469723.0,17233475.0,181245.43122,115429815550.0,6700.0,6940.51,6646.5,6908.64,37747.078747,205441,21458.101843,7076.11
83,2018-08-28,6901.26,6727225469723.0,17235700.0,181376.185912,118848769350.0,6907.26,7135.0,6860.0,7076.11,48352.917163,252033,26495.589966,7031.22
84,2018-08-29,7078.19,6727225469723.0,17237912.5,181510.696634,122320227100.0,7077.0,7133.81,6912.34,7031.22,43252.487392,223772,23716.20275,6984.84
85,2018-08-30,7032.13,6727225469723.0,17240125.0,181636.273387,118370698250.0,7033.21,7063.63,6784.81,6984.84,44716.77462,230848,24453.041781,7011.21
86,2018-08-31,6986.54,6727225469723.0,17242337.5,181762.80476,121532615868.75,6984.84,7089.0,6888.0,7011.21,40467.400638,203142,21668.412208,7302.01
87,2018-09-02,7197.43,6727225469723.0,17244550.0,182004.672404,124117648625.0,7201.57,7345.45,7127.0,7302.01,39814.840352,210282,22422.52063,7263.02
88,2018-09-03,7291.84,6727225469723.0,17246762.5,182097.608134,124444014818.75,7302.0,7338.28,7191.63,7263.02,32396.018371,173846,16914.880588,7359.06
89,2018-09-04,7265.08,6727225469723.0,17248975.0,182219.34457,126115880712.5,7263.0,7410.0,7227.17,7359.06,35300.640518,183178,19983.177591,6516.01
90,2018-09-06,6695.32,6727225469723.0,17251187.5,182473.750828,119723241250.0,6697.27,6725.0,6265.0,6516.01,60644.464227,280845,32332.549533,6395.54
91,2018-09-07,6501.19,6971177230937.86,17253400.0,182606.532281,111534604300.0,6516.84,6544.0,6320.0,6395.54,38906.28805,194451,21463.035571,6185.05
92,2018-09-08,6399.85,7019199231177.0,17255625.0,182741.308153,110646667060.498,6395.54,6478.0,6111.0,6185.05,38215.032171,180831,19615.084193,6250.81
93,2018-09-09,6184.06,7019199231177.0,17257837.5,182848.562518,106670693587.5,6185.06,6441.0,6141.53,6250.81,37053.92382,176709,20804.78067,6312.0
94,2018-09-10,6240.98,7019199231177.0,17260062.5,182949.088149,108211961843.75,6252.26,6373.98,6221.0,6312.0,32439.456432,165286,18454.695984,6294.91
95,2018-09-11,6306.59,7019199231177.0,17262287.5,183070.53697,107802985437.5,6311.99,6404.0,6169.68,6294.91,33104.88859,173335,18417.973606,6487.38
96,2018-09-13,6326.04,7019199231177.0,17264512.5,183321.848267,108904544850.0,6338.62,6535.0,6337.4,6487.38,40465.063107,215637,21685.302869,6476.63
97,2018-09-14,6479.6,7019199231177.0,17266737.5,183443.665179,113479656076.619,6487.39,6584.99,6385.62,6476.63,37173.339277,198375,19926.092246,6514.96
98,2018-09-15,6487.12,7019199231177.0,17268950.0,183583.345852,112533112675.0,6476.63,6565.45,6466.13,6514.96,25243.656612,141362,13631.32786,6505.0
99,2018-09-16,6522.39,7019199231177.0,17271175.0,183693.862631,111830858125.0,6514.96,6524.62,6370.0,6505.0,27568.132897,145921,15277.360294,6336.45
100,2018-09-18,6253.99,7019199231177.0,17273387.5,183903.091111,107820484775.0,6248.69,6390.0,6224.98,6336.45,32620.86667,169055,18134.695327,6391.89
101,2018-09-19,6342.39,7019199231177.0,17275612.5,184036.411118,109501469831.25,6336.39,6517.7,6123.0,6391.89,39044.080082,198215,21198.526375,6492.0
102,2018-09-20,6389.3,7031329605788.73,17277862.5,184161.55364,110353707787.5,6392.0,6540.0,6325.0,6492.0,25189.024728,153686,13565.498887,6759.02
103,2018-09-21,6496.02,7152633351906.0,17280075.0,184287.588406,115983863400.0,6492.0,6784.86,6491.0,6759.02,51779.343463,292494,28398.418773,6723.05
104,2018-09-22,6756.12,7152633351906.0,17282312.5,184432.895423,115350794781.25,6759.01,6839.03,6627.0,6723.05,29349.690667,145720,16554.964632,6581.39
105,2018-09-24,6705.66,7152633351906.0,17284525.0,184645.140969,116048300850.0,6706.81,6730.0,6557.0,6581.39,35305.73991,185297,18662.448471,6447.54
106,2018-09-25,6583.45,7152633351906.0,17286750.0,184764.611021,110946361500.0,6581.42,6584.01,6325.02,6447.54,40301.029452,219965,21316.072862,6465.12
107,2018-09-26,6432.71,7152633351906.0,17288987.5,184893.997578,111228701081.25,6445.11,6557.99,6379.7,6465.12,33484.54207,184238,18833.139688,6689.13
108,2018-09-27,6459.35,7152633351906.0,17291225.0,185019.282154,112392962500.0,6467.84,6750.0,6434.0,6689.13,33087.428297,182590,18395.789811,6634.58
109,2018-09-28,6686.08,7152633351906.0,17293437.5,185144.797988,114793838125.0,6689.12,6814.8,6540.88,6634.58,42399.448523,211849,23688.506549,6596.38
110,2018-09-29,6628.66,7152633351906.0,17295662.5,185275.892064,113606559131.25,6634.58,6636.0,6464.57,6596.38,30255.9597,171027,16037.032751,6611.61
111,2018-10-01,6611.02,7152633351906.0,17297875.0,185483.077416,114330304812.5,6626.57,6667.09,6510.0,6611.61,20621.506894,129733,11063.811859,6525.79
112,2018-10-02,6586.58,7152633351906.0,17300100.0,185619.673192,113531906250.0,6610.0,6640.0,6494.0,6525.79,28245.810088,147274,15115.821022,6510.0
113,2018-10-03,6521.31,7152633351906.0,17302325.0,185758.1138,111314507887.5,6525.79,6549.0,6430.0,6510.0,28451.969138,150607,15296.711506,6593.79
114,2018-10-04,6483.73,7364268059355.9,17304537.5,185879.103375,113266850206.25,6510.01,6643.46,6505.09,6593.79,20074.300818,96824,11077.852512,6594.27
115,2018-10-06,6620.63,7454968648263.0,17306762.5,186124.58706,113255453800.0,6635.65,6651.0,6566.77,6594.27,10939.505391,62065,5212.866094,6615.26
116,2018-10-07,6573.62,7454968648263.0,17308987.5,186239.737847,113313286668.75,6596.44,6640.0,6525.0,6615.26,17406.831762,82844,8768.20828,6673.01
117,2018-10-08,6588.93,7454968648263.0,17311237.5,186358.516959,114332068068.75,6615.26,6715.6,6587.0,6673.01,23123.419541,135156,12334.914967,6631.0
118,2018-10-10,6626.85,7454968648263.0,17313450.0,186613.444976,114000411525.0,6656.67,6659.95,6530.0,6631.0,15390.661444,99789,6819.654895,6252.68
119,2018-10-11,6581.07,7454968648263.0,17315662.5,186742.914567,107937182193.75,6630.21,6633.92,6205.0,6252.68,48712.400332,253224,24435.254184,6298.01
120,2018-10-12,6207.79,7454968648263.0,17317900.0,186889.781088,107619370285.216,6252.71,6360.0,6209.0,6298.01,29004.071419,148077,15890.432857,6332.93
121,2018-10-13,6247.0,7454968648263.0,17320125.0,187038.915978,107272194187.5,6298.0,6345.0,6285.07,6332.93,19098.070025,108981,9423.156468,6752.5
122,2018-10-15,6265.16,7454968648263.0,17322337.5,187268.843095,107277236137.5,6339.34,7680.0,6300.0,6752.5,90748.031246,456913,47214.804053,6759.27
123,2018-10-16,6599.17,7454968648263.0,17324562.5,187422.407164,111284327218.75,6752.5,6900.0,6670.0,6759.27,27557.957764,175075,14204.011904,6740.89
124,2018-10-17,6616.45,7454968648263.0,17326775.0,187565.874568,111480470350.0,6762.76,6811.12,6676.01,6740.89,26641.431379,158746,13752.475923,6618.96
125,2018-10-18,6595.51,7427362643331.48,17329012.5,187710.943989,110801705925.0,6739.01,6796.0,6567.0,6618.96,20116.521941,138002,9735.654593,6588.4
126,2018-10-20,6463.58,7182852313938.0,17331237.5,187992.87586,110391317256.25,6528.88,6617.65,6505.55,6588.4,19240.722247,110809,10487.007277,6590.11
127,2018-10-21,6504.92,7182852313938.0,17333462.5,188120.155675,111462830606.25,6585.72,6663.9,6580.0,6590.11,6515.357792,68018,3352.959844,6581.2
128,2018-10-22,6504.78,7182852313938.0,17335675.0,188232.897144,111043666212.5,6590.12,6639.0,6535.27,6581.2,16213.69266,101673,8401.545594,6553.51
129,2018-10-23,6493.89,7182852313938.0,17337887.5,188375.922952,110719749575.0,6581.2,6595.0,6515.45,6553.51,13856.601756,86938,7288.048932,6528.09
130,2018-10-25,6489.77,7182852313938.0,17340100.0,188648.395605,110699198400.0,6566.81,6575.09,6502.8,6528.09,10342.701244,75563,5366.160777,6538.63
131,2018-10-26,6466.29,7182852313938.0,17342325.0,188790.328111,111372411150.0,6528.13,6600.0,6515.01,6538.63,9443.504156,77985,4680.041861,6505.6
132,2018-10-27,6472.17,7182852313938.0,17344550.0,188941.6556,111057153650.0,6538.63,6558.35,6463.04,6505.6,7776.907864,86848,3826.22774,6344.5
133,2018-10-29,6449.37,7182852313938.0,17346762.5,189181.796,110984586475.0,6489.93,6505.01,6315.0,6344.5,13827.224067,135586,6536.422181,6330.87
134,2018-10-30,6307.51,7182852313938.0,17348975.0,189325.452879,108916865050.0,6344.5,6395.0,6317.01,6330.87,8877.175385,95116,4547.135696,6371.93
135,2018-10-31,6301.61,7182852313938.0,17351200.0,189470.762851,108731294800.0,6330.01,6428.0,6245.02,6371.93,12148.888216,111552,6037.752817,6410.0
136,2018-11-01,6338.78,7183013626017.38,17353412.5,189619.752188,109447972637.5,6369.52,6442.65,6348.66,6410.0,9099.035841,89601,4560.735608,6433.98
137,2018-11-02,6373.08,7184404942702.0,17355637.5,189770.748846,110390532318.75,6410.0,6460.34,6388.2,6433.98,9739.440679,109482,4961.635216,6387.09
138,2018-11-03,6390.42,7184404942702.0,17357875.0,189931.038493,109884027687.5,6432.8,6439.97,6345.0,6387.09,7661.241476,83836,3635.868957,6468.99
139,2018-11-05,6454.0,7184404942702.0,17360087.5,190202.285325,111729523150.0,6485.85,6504.39,6431.02,6468.99,8987.882156,114235,4555.523431,6519.11
140,2018-11-06,6437.76,7184404942702.0,17362312.5,190351.339971,111309785437.5,6468.99,6531.31,6445.18,6519.11,11926.565699,150475,5734.321131,6578.46
141,2018-11-07,6477.84,7184404942702.0,17364537.5,190488.603667,113121279543.75,6522.73,6615.15,6509.0,6578.46,14271.591117,151060,7059.087973,6419.99
142,2018-11-09,6444.97,7184404942702.0,17366750.0,190778.842783,111217334722.937,6479.84,6511.53,6391.01,6419.99,11787.616583,117043,5993.771062,6433.05
143,2018-11-10,6377.4,7184404942702.0,17368962.5,190923.046444,110544761831.25,6419.99,6475.55,6411.0,6433.05,7714.829926,97746,3714.135468,6449.81
144,2018-11-11,6388.46,7184404942702.0,17371200.0,191048.214685,109951010400.0,6435.16,6462.14,6355.0,6449.81,8213.507117,98435,3799.700665,6457.66
145,2018-11-13,6384.75,7184404942702.0,17373425.0,191324.778845,109730552300.0,6451.68,6498.0,6391.15,6457.66,11790.564933,150940,6176.466277,5922.41
146,2018-11-14,6358.25,7184404942702.0,17375637.5,191458.122941,107589947400.0,6458.98,6482.84,5656.87,5922.41,46478.964003,319011,20429.546888,5655.94
147,2018-11-16,5658.73,7175974755379.84,17377862.5,191758.045572,94474749481.25,5757.09,5782.89,5549.25,5655.94,38721.802274,221493,20864.470681,5628.29
148,2018-11-17,5592.58,6653303141406.0,17380075.0,191903.684286,95147220587.5,5650.57,5656.6,5565.43,5628.29,26411.241413,171403,14662.946203,5662.0
149,2018-11-18,5572.44,6653303141406.0,17382312.5,192035.966553,95854762281.25,5630.49,5738.17,5617.0,5662.0,23844.999347,154817,12870.692954,4558.86
150,2018-11-20,4848.78,6653303141406.0,17384525.0,192292.51236,83810795025.0,4913.4,5048.24,4326.0,4558.86,117380.95159,596769,60016.157716,4661.07
151,2018-11-21,4491.98,6653303141406.0,17386750.0,192451.26253,78761977500.0,4559.91,4787.2,4413.85,4661.07,61071.829475,301920,31538.610809,4420.61
152,2018-11-23,4312.31,6653303141406.0,17388962.5,192727.233576,76920075618.75,4370.9,4484.0,4222.94,4420.61,49371.920322,227935,25825.008932,3932.44
153,2018-11-24,4352.98,6653303141406.0,17391187.5,192868.734993,74529934031.25,4415.63,4527.0,3824.69,3932.44,61693.111006,275070,30242.189194,4085.78
154,2018-11-25,3862.01,6653303141406.0,17393425.0,193008.824025,66034138012.5,3933.68,4233.0,3652.66,4085.78,101693.975588,428171,53212.171,3875.21
155,2018-11-27,3793.35,6653303141406.0,17395637.5,193268.837669,64033341637.5,3864.45,3940.0,3689.12,3875.21,67480.607212,288731,36322.283916,4264.85
156,2018-11-28,3828.45,6653303141406.0,17397850.0,193409.089959,69704486025.0,3875.63,4394.47,3874.27,4264.85,91983.567949,386714,47319.594419,4041.32
157,2018-11-30,4278.77,6653303141406.0,17400062.5,193666.749476,74219966593.75,4295.72,4341.36,3943.0,4041.32,67758.446283,288098,33803.976753,4190.02
158,2018-12-01,4013.52,6653303141406.0,17402300.0,193788.796594,73263683000.0,4041.27,4299.99,3963.01,4190.02,44840.073481,205472,22425.41131,3884.01
159,2018-12-03,4140.6,6194015746026.25,17404512.5,194035.834435,68773931143.75,4160.55,4179.0,3827.0,3884.01,49094.369163,207134,23219.634345,3951.64
160,2018-12-04,3894.21,5646403851535.0,17406750.0,194161.561899,67720960875.0,3884.76,4085.0,3781.0,3951.64,48489.551613,220815,23934.235906,3508.75
161,2018-12-06,3744.98,5646403851535.0,17408962.5,194445.939352,64561137431.25,3768.44,3899.99,3500.0,3508.75,68378.796943,293512,32658.461385,3403.55
162,2018-12-07,3484.94,5646403851535.0,17411175.0,194593.091474,58823654737.5,3508.75,3549.99,3224.6,3403.55,95145.457442,413521,47770.637792,3410.93
163,2018-12-08,3425.69,5646403851535.0,17413400.0,194732.610371,57951795200.0,3403.57,3495.0,3222.0,3410.93,55365.949949,253650,29371.741091,3432.88
164,2018-12-10,3588.44,5646403851535.0,17415612.5,194977.36938,60658578337.5,3548.49,3610.0,3370.11,3432.88,40989.244553,192599,20615.038255,3380.39
165,2018-12-11,3472.98,5646403851535.0,17417837.5,195118.685935,58253957518.75,3434.01,3480.0,3324.32,3380.39,35920.864154,162266,18443.626714,3302.06
166,2018-12-13,3487.73,5646403851535.0,17420050.0,195389.423988,58696858475.0,3446.38,3460.0,3255.5,3302.06,40040.917013,160471,19671.315079,3224.17
167,2018-12-14,3308.11,5646403851535.0,17422300.0,195531.350563,56892520650.0,3302.06,3335.39,3177.0,3224.17,44492.983807,184525,22546.670128,3211.72
168,2018-12-15,3242.42,5646403851535.0,17424525.0,195686.06789,54808843387.5,3225.19,3276.5,3156.26,3211.72,29796.041436,139806,16044.57843,3509.08
169,2018-12-17,3246.64,5646403851535.0,17426737.5,195943.603395,55756846631.25,3229.22,3585.0,3216.0,3509.08,66762.216388,283815,34567.214438,3652.98
170,2018-12-18,3556.54,5621092245587.73,17428950.0,196101.448891,61341189525.0,3509.03,3678.59,3424.47,3652.98,61369.615257,296433,32075.600521,3662.22
171,2018-12-19,3714.09,5106422924660.0,17431162.5,196240.298338,67109975625.0,3653.0,3912.73,3622.55,3662.22,94137.341014,434026,48106.758907,4049.62
172,2018-12-20,3734.55,5106422924660.0,17433375.0,196401.814182,70674902250.0,3660.01,4120.0,3635.0,4049.62,101543.835986,500506,52772.933168,3948.91
173,2018-12-22,3899.83,5106422924660.0,17435587.5,196702.33563,66586508662.5,3840.25,3979.0,3785.0,3948.91,42822.350872,249148,22602.324084,3929.71
174,2018-12-23,4031.85,5106422924660.0,17437812.5,196843.53123,69515839531.25,3948.91,4021.53,3870.0,3929.71,40117.531529,258417,20216.880715,4008.01
175,2018-12-24,3995.17,5106422924660.0,17440037.5,196973.701746,72724956375.0,3929.71,4198.0,3924.83,4008.01,64647.809129,400403,33124.508698,3745.79
176,2018-12-25,4075.15,5106422924660.0,17442287.5,197115.654906,65678933581.25,4010.11,4020.0,3646.41,3745.79,62725.629432,356377,31541.976272,3777.74
177,2018-12-26,3821.52,5106422924660.0,17444500.0,197246.155964,65233707750.0,3745.56,3837.15,3656.74,3777.74,42629.375817,267746,22292.219845,3567.91
178,2018-12-27,3848.21,5106422924660.0,17446712.5,197385.891643,65285598175.0,3777.74,3813.98,3535.0,3567.91,44097.392912,262733,22249.473824,3839.26
179,2018-12-28,3638.9,5106422924660.0,17448925.0,197539.392719,62946996937.5,3567.89,3887.25,3540.04,3839.26,45964.304987,251040,24449.924653,3695.32
180,2018-12-29,3923.19,5106422924660.0,17451150.0,197695.445725,67041846412.9013,3839.0,3892.0,3670.0,3695.32,38874.373903,244844,19522.193046,3801.91
181,2018-12-30,3770.36,5106422924660.0,17453375.0,197829.933273,66636985750.0,3696.71,3903.5,3657.9,3801.91,33222.369262,218929,17427.342285,3797.14
182,2019-01-01,3737.91,5618595848853.0,17455612.5,198101.21908,64227926193.75,3701.23,3810.16,3642.0,3797.14,23741.687033,154227,12919.155899,3858.56
183,2019-01-02,3855.88,5618595848853.0,17457837.5,198221.159602,66383427093.75,3796.45,3882.14,3750.45,3858.56,35156.463369,218538,17921.600114,3766.78
184,2019-01-03,3931.31,5618595848853.0,17460087.5,198364.321505,66924515387.5,3857.57,3862.74,3730.0,3766.78,29406.948359,199812,14793.083267,3792.01
185,2019-01-04,3822.87,5618595848853.0,17462312.5,198514.023883,66016272406.25,3767.2,3823.64,3703.57,3792.01,29519.554671,192232,15579.303258,3770.96
186,2019-01-05,3856.62,5618595848853.0,17464537.5,198656.957,66854249550.0,3790.09,3840.99,3751.0,3770.96,30490.667751,203673,14908.914175,3987.6
187,2019-01-06,3831.94,5618595848853.0,17466800.0,198789.54096,70862807600.0,3771.12,4027.71,3740.0,3987.6,36553.806709,240496,19772.887008,3955.13
188,2019-01-08,4032.25,5618595848853.0,17469037.5,199044.911497,69884884518.75,3976.76,4069.8,3903.0,3955.13,38901.423122,242898,20047.977601,3966.65
189,2019-01-09,4020.97,5618595848853.0,17471287.5,199191.540797,70269518325.0,3955.45,4006.81,3930.04,3966.65,28989.439511,209240,14984.33702,3585.88
190,2019-01-10,4016.92,5618595848853.0,17473525.0,199335.417225,70278517550.0,3966.06,3996.01,3540.0,3585.88,59402.22851,374760,28288.322574,3601.31
191,2019-01-11,3646.25,5618595848853.0,17475750.0,199487.728519,63637943625.0,3585.88,3658.0,3465.0,3601.31,38338.654733,264996,19907.350586,3583.13
192,2019-01-12,3656.9,5618595848853.0,17477975.0,199632.832627,63340181400.0,3601.31,3618.19,3530.0,3583.13,21999.928354,175679,11645.598846,3626.09
193,2019-01-14,3531.96,5862614531725.31,17480200.0,199874.123237,61276841100.0,3477.56,3671.87,3467.02,3626.09,35235.211215,229452,18416.416902,3553.06
194,2019-01-15,3682.48,5883988430955.0,17482412.5,200016.721256,64108006637.5,3626.08,3648.42,3516.62,3553.06,34137.997459,231684,17225.622434,3591.84
195,2019-01-16,3600.16,5883988430955.0,17484637.5,200157.509817,63250676156.25,3553.06,3645.0,3543.51,3591.84,27480.179977,205159,14183.69988,3594.87
196,2019-01-18,3658.41,5883988430955.0,17486862.5,200444.655211,63381133131.25,3613.32,3620.0,3565.75,3594.87,22713.446755,177567,12611.083757,3665.3
197,2019-01-19,3625.73,5883988430955.0,17489075.0,200587.779363,63301706962.5,3594.87,3720.0,3594.23,3665.3,22171.578123,175054,11637.258171,3539.28
198,2019-01-20,3703.98,5883988430955.0,17491312.5,200714.668227,64560434437.5,3665.75,3693.73,3475.0,3539.28,27901.938598,204941,13875.111381,3526.9
199,2019-01-21,3548.98,5883988430955.0,17493537.5,200841.557421,61909629212.5,3539.26,3559.51,3475.5,3526.9,19644.436839,160825,10462.020278,3552.82
200,2019-01-23,3587.35,5883988430955.0,17495762.5,201120.545819,62652325512.5,3570.41,3607.98,3514.5,3552.82,24938.842698,192892,13136.693253,3569.62
201,2019-01-24,3566.4,5883988430955.0,17497987.5,201270.412849,61864134806.25,3552.97,3589.0,3529.22,3569.62,20826.25118,162159,10975.97457,3565.29
202,2019-01-25,3586.25,5883988430955.0,17500212.5,201417.662554,62344507031.25,3569.07,3587.15,3522.51,3565.29,17608.346671,153413,9690.398152,3565.25
203,2019-01-26,3577.79,5883988430955.0,17502450.0,201558.382568,62658771000.0,3566.69,3662.94,3545.0,3565.25,19476.532344,135369,10203.400315,3550.84
204,2019-01-27,3576.3,5883988430955.0,17504675.0,201705.492615,62080329887.5,3565.62,3579.0,3486.0,3550.84,22735.598162,163855,11568.567399,3411.04
205,2019-01-29,3448.58,5814661935892.0,17506925.0,201974.535897,60066259675.0,3434.0,3443.45,3349.92,3411.04,29544.928977,189650,15626.311231,3458.18
